Tipo de precipitacion,Temperatura (C),Temperatura aparente (C),Humedad,Velocidad viento (km/h),Direccion del viento (grados),Visibilidad (km),Presion (millibares)
1,20.4,20.4,0.45,11.64,0.091922006,10.352,0.967239435
1,19.95,19.95,0.5,12.622,0.08356546,9.982,0.967134311
1,17.933,17.933,0.65,10.739,0.08356546,9.982,0.967153424
1,17.656,17.656,0.61,11.141,0.133704735,10.352,0.967354116
1,16.178,16.178,0.67,10.578,0.105849582,9.982,0.967851067
1,15.556,15.556,0.72,10.916,0.105849582,15.826,0.968348019
1,14.856,14.856,0.76,9.692,0.038997214,15.005,0.968959651
1,14.422,14.422,0.81,10.787,0.080779944,15.826,0.969064776
1,13.356,13.356,0.86,3.075,0.055710306,15.826,0.969351478
1,16.306,16.306,0.81,4.379,0.470752089,14.957,0.968061316
1,13.311,13.311,0.84,2.818,0.136490251,15.826,0.969064776
1,12.25,12.25,0.9,6.247,0.941504178,15.826,0.969160343
1,13.567,13.567,0.83,6.134,0.075208914,14.876,0.968988322
1,12.133,12.133,0.91,11.27,0.919220056,15.649,0.969657295
1,14.961,14.961,0.83,3.381,0.988857939,15.826,0.970030008
1,18.694,18.694,0.67,1.755,0.155988858,9.982,0.970144689
1,21.044,21.044,0.63,0.757,0.259052925,9.982,0.970288041
1,22.2,22.2,0.55,1.819,0.259052925,9.982,0.970354938
1,23.767,23.767,0.54,5.055,0.573816156,10.352,0.970221143
1,26.039,26.039,0.47,8.131,0.540389972,11.27,0.969781533
1,26.133,26.133,0.47,11.383,0.587743733,9.982,0.969313251
1,27.117,27.022,0.41,12.139,0.540389972,10.352,0.968902311
1,27.756,27.639,0.43,17.034,0.610027855,9.982,0.968424473
1,27.822,27.683,0.43,17.179,0.582172702,9.982,0.968003976
1,27.422,27.339,0.43,15.343,0.529247911,10.352,0.967277662
1,27.289,27.133,0.41,14.393,0.526462396,9.982,0.966608689
1,25.139,25.139,0.49,11.383,0.526462396,9.982,0.966589575
1,23.217,23.217,0.57,7.97,0.487465181,10.352,0.966608689
1,20.183,20.183,0.67,4.975,0.47632312,9.982,0.967191651
1,19.978,19.978,0.68,6.44,0.467966574,15.826,0.967497467
1,18.311,18.311,0.74,4.186,0.504178273,14.957,0.967621705
1,17.383,17.383,0.77,3.462,0.479108635,15.826,0.9677555
1,16.761,16.761,0.8,3.623,0.534818942,15.826,0.967860624
1,17.911,17.911,0.83,4.814,0.896935933,14.957,0.969857987
1,17.578,17.578,0.76,10.755,0.473537604,15.826,0.967889295
1,15.511,15.511,0.87,3.429,0.52367688,15.826,0.968147327
1,15.728,15.728,0.83,9.435,0.426183844,14.957,0.968013532
1,16.072,16.072,0.86,9.419,0.451253482,9.982,0.968653835
1,19.872,19.872,0.78,8.388,0.593314763,9.982,0.969332365
1,22.672,22.672,0.66,9.612,0.6545961,9.982,0.970049122
1,23.839,23.839,0.58,12.735,0.777158774,9.982,0.970440949
1,25.922,25.922,0.5,14.49,0.77994429,9.982,0.970469619
1,26.156,26.156,0.47,11.19,0.77994429,10.352,0.970718095
1,27.661,28.006,0.49,5.104,0.707520891,9.982,0.970651197
1,27.778,27.217,0.36,9.419,0.596100279,9.982,0.970460062
1,28.956,28.494,0.39,7.503,0.601671309,10.352,0.970326268
1,28.861,28.183,0.36,8.275,0.752089136,9.982,0.969886657
1,30.944,30.011,0.33,2.045,0.579387187,9.982,0.969504387
1,30.044,29.189,0.35,10.626,0.554317549,10.352,0.969389705
1,28.811,28.211,0.37,7.921,0.735376045,9.982,0.969064776
1,27.678,29.161,0.62,0.725,0.924791086,9.982,0.9688163
1,23.55,23.55,0.66,10.835,0.974930362,10.352,0.969399262
1,22.239,22.239,0.72,10.9,0.027855153,9.982,0.970393165
1,22.172,22.172,0.66,13.975,0.111420613,15.826,0.970708538
1,21.35,21.35,0.67,9.37,0.128133705,14.957,0.971004797
1,19.972,19.972,0.73,5.877,0.100278552,15.826,0.970804106
1,18.911,18.911,0.78,10.417,0.050139276,15.826,0.970297597
1,13.589,13.589,0.92,14.876,0.810584958,14.876,0.973948279
1,18.267,18.267,0.8,14.361,0.885793872,15.826,0.970603414
1,17.711,17.711,0.8,14.635,0.885793872,15.826,0.970918787
1,16.728,16.728,0.72,19.497,0.896935933,14.957,0.971473079
1,17.128,17.128,0.67,17.597,0.913649025,11.206,0.972008257
1,17.128,17.128,0.67,20.286,0.91643454,11.206,0.97229496
1,17.822,17.822,0.69,19.384,0.941504178,10.352,0.972639003
1,17.828,17.828,0.72,15.971,0.913649025,9.982,0.972839695
1,20.883,20.883,0.68,14.313,0.941504178,9.982,0.972983046
1,22.017,22.017,0.67,16.792,0.941504178,11.447,0.973193295
1,21.967,21.967,0.68,15.826,0.91643454,11.27,0.973174181
1,22.472,22.472,0.66,17.501,0.91643454,11.27,0.972667673
1,23.094,23.094,0.61,13.427,0.966573816,15.52,0.972017814
1,21.944,21.944,0.68,17.259,0.938718663,11.27,0.971979587
1,20.761,20.761,0.73,26.807,0.891364903,11.27,0.972266289
1,19.967,19.967,0.72,21.944,0.944289694,11.447,0.972046484
1,17.639,17.639,0.73,24.585,0.947075209,11.27,0.971539976
1,17.039,17.039,0.81,19.787,0.997214485,11.27,0.97158776
1,16.189,16.189,0.86,14.297,0.91643454,11.447,0.971606873
1,15.833,15.833,0.87,20.35,0.947075209,11.27,0.972562549
1,14.772,14.772,0.88,20.141,0.863509749,15.73,0.973193295
1,13.306,13.306,0.96,18.918,0.888579387,4.54,0.97370936
1,12.689,12.689,0.96,17.243,0.860724234,8.05,0.974521684
1,12.711,12.711,0.96,14.184,0.857938719,9.902,0.974177641
1,11.139,11.139,0.92,3.606,0.701949861,14.957,0.975525144
1,11.689,11.689,0.93,13.943,0.832869081,15.649,0.97509509
1,11.644,11.644,0.93,10.948,0.802228412,14.732,0.975372236
1,10.839,10.839,0.95,6.424,0.73816156,9.837,0.975821403
1,12.2,12.2,0.86,9.435,0.835654596,9.902,0.976165447
1,12.806,12.806,0.83,15.585,0.838440111,9.982,0.976547717
1,14.883,14.883,0.79,15.118,0.891364903,10.352,0.976929987
1,16.139,16.139,0.72,15.456,0.913649025,11.206,0.976843976
1,17.244,17.244,0.67,14.071,0.941504178,11.27,0.977207133
1,18.744,18.744,0.6,12.429,0.977715877,11.447,0.977149793
1,18.961,18.961,0.63,6.843,0.013927577,11.206,0.976996884
1,20.072,20.072,0.52,9.773,0.961002786,11.206,0.976710182
1,19.183,19.183,0.47,12.091,0.969359331,11.399,0.976461706
1,21.111,21.111,0.42,4.878,0.877437326,11.206,0.975936084
1,20.117,20.117,0.48,9.274,0.988857939,11.206,0.975458247
1,19.367,19.367,0.46,11.753,0.885793872,11.399,0.975190657
1,20.044,20.044,0.45,11.238,0.91086351,11.206,0.974493014
1,17.933,17.933,0.49,12.413,0.885793872,11.206,0.974330549
1,15.706,15.706,0.62,7.454,0.885793872,10.352,0.975028192
1,13.961,13.961,0.72,7.937,0.749303621,9.982,0.975458247
1,13.356,13.356,0.75,0,0,15.826,0.975754506
1,12.661,12.661,0.87,2.624,0.640668524,15.311,0.975878744
1,11.761,11.761,0.86,3.22,0.529247911,15.826,0.975668495
1,10.75,10.75,0.92,3.333,0.799442897,15.826,0.975744949
1,14.511,14.511,0.84,5.12,0.381615599,14.587,0.973069057
1,10.633,10.633,0.92,3.59,0.69637883,15.826,0.975639825
1,11.194,11.194,0.89,11.27,0.724233983,15.826,0.975381792
1,12.717,12.717,0.8,3.703,0.743732591,14.957,0.97550603
1,12.789,12.789,0.83,3.703,0.732590529,11.206,0.975764063
1,13.85,13.85,0.83,9.837,0.832869081,9.982,0.976136776
1,16.017,16.017,0.77,8.066,0.852367688,11.029,0.976471263
1,17.778,17.778,0.65,12.461,0.905292479,9.982,0.976308798
1,19.95,19.95,0.57,11.447,0.830083565,11.27,0.976394809
1,20.006,20.006,0.53,11.995,0.732590529,11.447,0.976461706
1,20.061,20.061,0.53,13.347,0.782729805,11.27,0.976757966
1,20.156,20.156,0.6,12.816,0.877437326,11.27,0.976203674
1,22.117,22.117,0.44,13.621,0.782729805,11.447,0.976069879
1,21.222,21.222,0.56,11.817,0.754874652,11.27,0.975630268
1,22.261,22.261,0.49,17.211,0.880222841,10.046,0.975047306
1,22.294,22.294,0.47,12.397,0.77994429,10.352,0.974751046
1,22.172,22.172,0.54,8.646,0.763231198,9.982,0.974693706
1,20.089,20.089,0.6,10.948,0.963788301,9.982,0.974292322
1,18.322,18.322,0.66,8.517,0.963788301,10.352,0.974340106
1,16.161,16.161,0.78,0.725,0.857938719,9.982,0.974129857
1,15.583,15.583,0.81,2.769,0.144846797,15.875,0.974311436
1,15.256,15.256,0.86,1.288,0.927576602,15.005,0.974206311
1,14.956,14.956,0.87,3.059,0.977715877,15.875,0.974082073
1,14.378,14.378,0.9,3.429,0.175487465,15.875,0.973078614
1,15.783,15.783,0.85,6.343,0.490250696,14.957,0.973575565
1,14.883,14.883,0.81,2.64,0.164345404,14.957,0.97197003
1,14.883,14.883,0.81,6.585,0.3454039,14.957,0.971129035
1,15.017,15.017,0.8,3.542,0.412256267,14.216,0.970211587
1,14.906,14.906,0.87,8.163,0.504178273,11.27,0.969963111
1,17.083,17.083,0.76,11.367,0.69637883,11.27,0.970488733
1,17.917,17.917,0.72,20.85,0.771587744,11.077,0.970813662
1,18.794,18.794,0.69,28.4,0.805013928,11.27,0.971195933
1,19.928,19.928,0.63,35.919,0.832869081,11.27,0.971415738
1,21.906,21.906,0.61,36.048,0.857938719,11.447,0.971979587
1,22.194,22.194,0.53,39.413,0.860724234,11.27,0.97264856
1,22.194,22.194,0.55,39.413,0.860724234,11.27,0.97303083
1,22.394,22.394,0.53,31.701,0.888579387,11.447,0.9737667
1,22.733,22.733,0.53,28.98,0.885793872,11.27,0.973776257
1,22.244,22.244,0.55,34.406,0.91643454,11.206,0.973957836
1,22.439,22.439,0.51,25.438,0.91086351,11.399,0.974110744
1,21.178,21.178,0.53,25.068,0.888579387,11.206,0.974225425
1,20.111,20.111,0.57,17.308,0.860724234,11.206,0.974483457
1,18.222,18.222,0.67,7.712,0.863509749,11.399,0.9744739
1,17.333,17.333,0.71,9.451,0.782729805,9.982,0.974789273
1,16.206,16.206,0.8,6.601,0.662952646,15.826,0.975171544
1,16.428,16.428,0.76,9.998,0.727019499,15.311,0.975334009
1,15.65,15.65,0.81,3.333,0.715877437,15.826,0.974970852
1,15.628,15.628,0.84,6.199,0.506963788,15.826,0.974550355
1,14.817,14.817,0.91,12.268,0.61281337,8.42,0.970871003
1,15.556,15.556,0.87,5.909,0.512534819,15.875,0.97267723
1,15,15,0.87,5.796,0.526462396,15.875,0.972065598
1,15.261,15.261,0.85,7.02,0.48189415,15.359,0.971176819
1,15.022,15.022,0.87,4.283,0.766016713,11.125,0.970957014
1,16.106,16.106,0.87,9.258,0.417827298,11.125,0.971559089
1,17.95,17.95,0.77,10.079,0.440111421,11.318,0.970412279
1,19.972,19.972,0.69,8.42,0.448467967,11.206,0.970049122
1,22.633,22.633,0.67,8.259,0.529247911,9.982,0.968930981
1,24.806,24.806,0.57,13.943,0.590529248,10.352,0.968548711
1,25.917,25.917,0.51,12.606,0.671309192,11.206,0.967717273
1,24.961,24.961,0.51,12.864,0.782729805,11.27,0.967468797
1,25.311,25.311,0.49,17.839,0.95821727,8.05,0.967507024
1,22.828,22.828,0.65,22.782,0.994428969,11.27,0.967382786
1,22.05,22.05,0.6,26.597,0.997214485,11.27,0.967745943
1,19.133,19.133,0.72,17.613,0.991643454,11.399,0.968281122
1,16.206,16.206,0.86,12.123,0.988857939,11.27,0.968233338
1,17.172,17.172,0.81,8.549,0.857938719,11.27,0.967937078
1,16.333,16.333,0.79,15.778,0.888579387,11.447,0.968003976
1,14.978,14.978,0.87,16.937,0.671309192,8.195,0.968051759
1,14.494,14.494,0.9,6.472,0.676880223,10.046,0.96878763
1,14.556,14.556,0.93,6.682,0.651810585,14.168,0.96949483
1,13.961,13.961,0.96,3.478,0.671309192,9.982,0.96981976
1,14.467,14.467,0.93,14.007,0.615598886,8.131,0.970641641
1,11.267,11.267,0.96,2.834,0.133704735,9.902,0.962652191
1,13.939,13.939,0.96,10.803,0.668523677,8.131,0.970565187
1,13.867,13.867,0.96,6.537,0.699164345,8.131,0.970288041
1,13.917,13.917,0.93,11.286,0.727019499,14.168,0.970574743
1,13.383,13.383,0.95,11.012,0.69637883,15.826,0.970316711
1,13.894,13.894,0.92,12.494,0.724233983,9.982,0.970517403
1,14.033,14.033,0.92,13.138,0.699164345,10.352,0.970546073
1,15.028,15.028,0.86,11.173,0.727019499,9.982,0.970679868
1,16.089,16.089,0.78,13.959,0.729805014,11.206,0.970307154
1,16.094,16.094,0.78,12.429,0.752089136,11.399,0.97020203
1,17.178,17.178,0.67,8.179,0.746518106,11.206,0.969800646
1,17.178,17.178,0.63,8.195,0.718662953,11.206,0.969236797
1,17.067,17.067,0.64,5.651,0.718662953,11.399,0.96884497
1,16.094,16.094,0.78,14.104,0.640668524,11.206,0.968023089
1,15.072,15.072,0.82,9.741,0.671309192,11.27,0.967698159
1,14.928,14.928,0.83,8.356,0.763231198,11.447,0.966541792
1,13.844,13.844,0.9,4.894,0.846796657,11.27,0.965853705
1,13.822,13.822,0.9,0.467,0.710306407,11.27,0.964372408
1,12.428,12.428,0.87,11.19,0.161559889,11.447,0.964028364
1,12.244,12.244,0.87,11.64,0.167130919,11.27,0.962241251
1,11.689,11.689,0.9,10.046,0.192200557,14.812,0.963273381
1,10.783,10.783,0.93,9.95,0.17270195,11.608,0.963082245
1,11.667,11.667,0.76,11.544,0.43454039,15.504,0.977751868
1,11.111,11.111,0.78,10.69,0.403899721,15.504,0.977761425
1,10.617,10.617,0.86,5.458,0.426183844,14.023,0.980303523
1,9.561,8.889,0.86,6.36,0.342618384,14.683,0.977847436
1,9.539,9.539,0.87,3.204,0.169916435,14.683,0.978124582
1,8.806,8.806,0.92,3.767,0.139275766,11.495,0.97830616
1,9.05,9.05,0.93,3.268,0.122562674,10.819,0.978688431
1,11.139,11.139,0.81,12.655,0.22005571,10.851,0.979070701
1,12.211,12.211,0.75,9.209,0.272980501,10.835,0.97966322
1,12.944,12.944,0.72,14.039,0.331476323,10.046,0.980007263
1,13.917,13.917,0.64,14.168,0.362116992,11.27,0.980112387
1,16.078,16.078,0.56,13.315,0.409470752,11.447,0.980255739
1,16.139,16.139,0.58,9.531,0.317548747,11.27,0.980313079
1,16.256,16.256,0.57,5.297,0.359331476,11.27,0.980217512
1,17.344,17.344,0.55,11.463,0.267409471,11.447,0.980169728
1,17.311,17.311,0.57,10.996,0.437325905,11.27,0.979930809
1,17.872,17.872,0.55,4.911,0.473537604,11.27,0.979739674
1,17.467,17.467,0.55,3.832,0.406685237,11.447,0.979682333
1,16.272,16.272,0.7,8.05,0.26183844,11.206,0.979644106
1,15.183,15.183,0.66,9.483,0.311977716,11.206,0.979825685
1,14.256,14.256,0.7,7.068,0.320334262,11.399,0.980236625
1,13.75,13.75,0.77,10.69,0.334261838,11.125,0.980504215
1,13.128,13.128,0.78,10.497,0.278551532,15.649,0.980704906
1,12.672,12.672,0.88,5.748,0.454038997,13.975,0.980829144
1,11.139,11.139,0.93,13.395,0,11.898,0.962766872
1,11.139,11.139,0.93,10.191,0.111420613,11.898,0.961543607
1,10.161,10.161,0.93,10.433,0.685236769,9.837,0.958093618
1,10.556,10.556,0.96,6.231,0.038997214,9.805,0.961132667
1,10.578,10.578,0.96,6.038,0.036211699,9.805,0.960788624
1,10.589,10.589,0.94,6.649,0.994428969,5.732,0.960845964
1,11.067,11.067,0.93,9.064,0.91086351,6.021,0.960960645
1,11.139,11.139,1,4.991,0.855153203,7.97,0.960482807
1,12.056,12.056,0.94,10.32,0.944289694,10.546,0.960616602
1,12.733,12.733,0.9,8.388,0.91086351,11.27,0.959909402
1,12.733,12.733,0.9,7.97,0.935933148,11.27,0.959565359
1,14.561,14.561,0.84,13.411,0.913649025,11.077,0.959880732
1,12.711,12.711,0.83,12.655,0.860724234,11.27,0.95968004
1,12.178,12.178,0.86,12.944,0.933147632,11.27,0.959087521
1,11.35,11.35,0.87,19.481,0.891364903,11.077,0.958925056
1,11.161,11.161,0.93,12.719,0.966573816,11.27,0.957902483
1,11.139,11.139,0.93,14.136,0.888579387,6.343,0.957701791
1,11.217,11.217,0.93,13.717,0.894150418,10.948,0.957539326
1,11.139,11.139,0.93,14.216,0.885793872,11.125,0.957434202
1,11.089,11.089,0.93,14.007,0.941504178,11.125,0.957061488
1,11.078,11.078,0.93,14.667,0.866295265,10.948,0.95652631
1,11.067,11.067,0.87,13.766,0.807799443,11.045,0.956191823
1,10.05,10.05,0.96,10.401,0.880222841,11.801,0.956822569
1,10.172,10.172,0.96,11.447,0.752089136,11.093,0.957902483
1,9.978,8.411,0.96,11.27,0.674094708,4.025,0.956985034
1,9.978,7.978,0.96,14.393,0.699164345,11.801,0.95720484
1,7.7,5.672,0.87,11.222,0.805013928,14.957,0.969427932
1,9.956,7.556,0.93,17.839,0.754874652,11.801,0.957539326
1,9.4,6.567,0.93,20.689,0.77994429,15.73,0.957921596
1,9.333,6.178,0.89,24.037,0.777158774,15.311,0.95903018
1,8.867,5.622,0.89,23.587,0.77994429,11.27,0.96000497
1,8.911,5.411,0.89,26.79,0.805013928,11.27,0.960951089
1,10.017,10.017,0.83,22.765,0.77994429,11.077,0.962136126
1,11.139,11.139,0.77,24.585,0.807799443,11.27,0.96286244
1,11.228,11.228,0.76,21.622,0.782729805,11.27,0.963416732
1,11.467,11.467,0.75,22.862,0.835654596,11.447,0.964467975
1,13.911,13.911,0.64,28.739,0.860724234,11.27,0.964859802
1,13.961,13.961,0.66,24.005,0.860724234,11.27,0.965825035
1,15.006,15.006,0.61,19.61,0.835654596,11.447,0.966465338
1,15.072,15.072,0.59,20.833,0.832869081,11.27,0.966771154
1,14.05,14.05,0.59,20.737,0.835654596,11.27,0.967411457
1,14.372,14.372,0.63,12.494,0.791086351,11.399,0.96778417
1,16.133,16.133,0.55,17.565,0.835654596,11.206,0.967803284
1,14.006,14.006,0.58,13.122,0.860724234,11.206,0.968013532
1,12.683,12.683,0.7,7.599,0.788300836,11.399,0.96849137
1,10.139,10.139,0.82,5.168,0.782729805,9.982,0.969246354
1,8.456,8.456,0.86,3.542,0.746518106,15.826,0.970125576
1,8.644,7.739,0.82,6.698,0.78551532,14.957,0.970641641
1,12.022,12.022,0.86,2.914,0.467966574,14.732,0.980905598
1,11.05,11.05,0.89,6.07,0.442896936,14.732,0.981096734
1,8.067,6.667,0.82,8.404,0.044568245,14.957,0.980236625
1,9.589,9.078,0.83,5.764,0.454038997,14.635,0.980886485
1,9.539,8.006,0.74,10.497,0.440111421,15.553,0.98107762
1,9.656,8.289,0.75,9.692,0.415041783,14.796,0.981134961
1,9.983,8.772,0.72,9.161,0.406685237,11.045,0.981450334
1,9.983,8.561,0.72,10.368,0.409470752,11.125,0.981956842
1,12.15,12.15,0.66,3.88,0.339832869,11.318,0.982539804
1,12.828,12.828,0.64,4.395,0.292479109,9.982,0.982444236
1,14.978,14.978,0.6,7.792,0.311977716,9.982,0.982539804
1,16.122,16.122,0.51,13.83,0.233983287,11.399,0.982539804
1,16.228,16.228,0.57,12.413,0.17270195,11.206,0.982415566
1,15.317,15.317,0.6,14.265,0.245125348,11.206,0.982042853
1,16.55,16.55,0.5,19.095,0.186629526,11.399,0.982014182
1,17.428,17.428,0.53,14.2,0.189415042,11.206,0.981383436
1,17.844,17.844,0.5,15.81,0.164345404,11.206,0.980829144
1,17.456,17.456,0.4,15.327,0.21448468,10.352,0.980418204
1,17.311,17.311,0.44,12.59,0.142061281,9.982,0.980064604
1,15.206,15.206,0.5,10.868,0.142061281,9.982,0.979978593
1,14.189,14.189,0.54,7.165,0.08356546,10.352,0.98034175
1,12.172,12.172,0.67,3.542,0.019498607,9.982,0.980465987
1,10.6,10.6,0.76,6.215,0.997214485,15.826,0.980475544
1,8.917,8.211,0.8,6.086,0.955431755,15.311,0.980494658
1,9.422,8.694,0.77,6.504,0.949860724,15.826,0.980293966
1,8.794,7.978,0.8,6.456,0.930362117,15.826,0.980121944
1,8.044,6.272,0.78,10.224,0.938718663,15.311,0.97683442
1,6.689,5.806,0.89,5.603,0.064066852,14.909,0.980026377
1,6.667,5.539,0.86,6.392,0.075208914,14.909,0.98001682
1,7.678,6.733,0.83,6.295,0.061281337,14.458,0.979949923
1,7.178,5.389,0.8,9.435,0.052924791,9.902,0.980102831
1,8.872,8.5,0.83,4.959,0.050139276,9.982,0.980198398
1,11.067,11.067,0.77,7.696,0.064066852,10.352,0.980227069
1,13.844,13.844,0.67,8.002,0.080779944,9.982,0.980360863
1,17.156,17.156,0.58,5.055,0.064066852,9.982,0.979902139
1,18.889,18.889,0.45,4.894,0.061281337,9.982,0.979586766
1,20.044,20.044,0.37,8.179,0.116991643,9.982,0.979022917
1,21.178,21.178,0.32,9.402,0.064066852,9.982,0.978640647
1,20.278,20.278,0.3,6.021,0.122562674,10.352,0.978267933
1,19.211,19.211,0.39,22.54,0.955431755,9.982,0.97757029
1,20.183,20.183,0.36,13.878,0.927576602,9.982,0.977197576
1,19.339,19.339,0.31,13.894,0.986072423,10.352,0.976882203
1,17.961,17.961,0.42,12.172,0.95264624,9.982,0.97653816
1,16.311,16.311,0.51,10.787,0.924791086,9.982,0.976442593
1,15.244,15.244,0.49,2.56,0.086350975,10.352,0.976824863
1,11.344,11.344,0.69,7.551,0.908077994,9.982,0.976748409
1,12.111,12.111,0.61,10.497,0.022284123,15.826,0.97686309
1,10.706,10.706,0.67,9.547,0.016713092,14.957,0.976786636
1,9.4,7.744,0.76,11.077,0.027855153,15.826,0.976394809
1,9.283,8.556,0.8,6.408,0.04735376,15.826,0.976117663
1,6.783,6.783,0.89,4.492,0.955431755,11.608,0.973585122
1,7.85,6.872,0.78,6.488,0.894150418,15.826,0.975630268
1,6.806,5.744,0.81,6.231,0.941504178,15.826,0.975238441
1,7.306,6.289,0.78,6.327,0.891364903,14.957,0.974923068
1,6.233,4.233,0.85,9.596,0.95264624,9.982,0.974875284
1,8.85,7.367,0.83,9.467,0.002785515,9.982,0.974875284
1,11.894,11.894,0.72,13.572,0.04735376,9.982,0.974856171
1,11.367,11.367,0.75,12.944,0.058495822,11.206,0.974827501
1,13.961,13.961,0.66,17.646,0.055710306,11.27,0.974645922
1,14.8,14.8,0.57,16.535,0.072423398,11.077,0.974148971
1,16.117,16.117,0.55,17.404,0.005571031,11.27,0.973814484
1,14.144,14.144,0.65,17.082,0.902506964,11.27,0.973594679
1,13.489,13.489,0.65,19.9,0.066852368,11.447,0.973193295
1,13.794,13.794,0.72,21.59,0.108635097,11.27,0.972944819
1,14,14,0.59,20.624,0.245125348,11.27,0.972916149
1,13.806,13.806,0.61,14.023,0.144846797,11.447,0.972725014
1,12.861,12.861,0.68,10.884,0.922005571,11.27,0.972820581
1,12.289,12.289,0.72,11.157,0.933147632,11.27,0.972820581
1,10.15,10.15,0.83,10.916,0.919220056,11.077,0.972858808
1,8.961,7.95,0.89,7.326,0.908077994,11.27,0.973116841
1,8.917,8.089,0.86,6.553,0.91086351,15.826,0.973231522
1,8.55,7.606,0.87,6.778,0.885793872,14.957,0.973221965
1,6.944,5.872,0.89,6.327,0.874651811,15.826,0.973116841
1,5.856,4.583,0.93,6.44,0.902506964,11.978,0.973126398
1,10.511,10.511,0.9,6.231,0.899721448,14.168,0.97229496
1,5.811,4.578,0.96,6.295,0.924791086,11.898,0.972734571
1,5.278,2.828,0.96,10.868,0.95264624,11.898,0.972925706
1,4.817,2.433,0.93,10.111,0.966573816,6.408,0.972791911
1,5.189,3.378,1,7.97,0.95264624,6.199,0.972858808
1,8.939,8.939,0.93,3.703,0,8.131,0.973307976
1,10.006,10.006,0.92,9.934,0.027855153,9.451,0.973518225
1,12.783,12.783,0.77,8.388,0.075208914,9.982,0.973499111
1,15.006,15.006,0.67,9.789,0.105849582,11.27,0.973393987
1,16.95,16.95,0.55,2.737,0.175487465,11.077,0.973269749
1,17.2,17.2,0.63,11.077,0.980501393,11.27,0.973011717
1,17.733,17.733,0.52,8.082,0.005571031,11.27,0.972820581
1,17.394,17.394,0.53,10.207,0.022284123,11.447,0.97267723
1,17.761,17.761,0.56,9.338,0.899721448,11.27,0.972428754
1,18.667,18.667,0.61,6.343,0.077994429,11.27,0.972008257
1,17.806,17.806,0.5,1.546,0.899721448,11.447,0.971864906
1,17.55,17.55,0.53,13.959,0.927576602,11.27,0.971740668
1,12.867,12.867,0.83,2.64,0.493036212,11.27,0.971817122
1,13.2,13.2,0.79,9.805,0.841225627,11.447,0.972533879
1,12.222,12.222,0.8,13.814,0.896935933,11.27,0.973021273
1,11.694,11.694,0.86,10.433,0.86908078,15.826,0.973040387
1,11.678,11.678,0.82,9.515,0.949860724,14.957,0.972801468
1,10.511,10.511,0.89,6.376,0.944289694,15.826,0.972572106
1,11.044,11.044,0.89,3.365,0.888579387,15.826,0.972447868
1,10.556,10.556,0.9,5.281,0.883008357,9.982,0.972514765
1,10.6,10.6,0.93,6.488,0.888579387,14.909,0.971874462
1,10.578,10.578,0.93,6.649,0.866295265,11.978,0.971778895
1,10.556,10.556,0.93,5.844,0.885793872,14.168,0.971750225
1,10.05,10.05,0.93,3.301,0.871866295,11.206,0.97194136
1,11.067,11.067,0.93,3.236,0.791086351,11.206,0.971950916
1,12.15,12.15,0.87,6.987,0.791086351,11.029,0.972094268
1,13.839,13.839,0.83,5.297,0.181058496,11.27,0.972218506
1,13.889,13.889,0.77,4.202,0.545961003,11.27,0.972122938
1,14.872,14.872,0.69,4.041,0.718662953,11.447,0.972036927
1,16.956,16.956,0.64,4.363,0.584958217,11.27,0.971759781
1,16.028,16.028,0.72,8.469,0.715877437,11.27,0.9712915
1,17.111,17.111,0.59,8.581,0.69637883,11.447,0.971281943
1,18.689,18.689,0.61,2.592,0.77994429,11.27,0.970957014
1,18.678,18.678,0.5,3.027,0.729805014,11.27,0.970507846
1,18.572,18.572,0.5,5.49,0.632311978,11.447,0.970364495
